id,rand,name,description,external_url,background_color,back,background,clothes,ears,ears back,face,forehead,glasses,eyes,hair_color,hair,hair back,hair middle,hands,mask,mouth,special1,special2,special3,water,water back,water top
1993,0.007281419708,KMCXRP#1993,,,FFFFFF,None,Blue,navy Shirt,None,None,5,blue green Jimu,yellow Eye pad,orange Serious,53,orange Short,orange Short,orange Short,5 Grip,blue Gandamu,Surprised,None,None,None,Orange,Orange,Orange
1994,0.3215838347,KMCXRP#1994,,,FFFFFF,None,Light Blue,light blue Uniform 2,None,None,1,None,yellow Round glasses,marron Quiet,40,marron Long permanent,marron Long permanent,marron Long permanent,1 Ring,None,Serious,None,None,None,Blue,Blue,Blue
1995,0.5451778928,KMCXRP#1995,,,FFFFFF,None,Orange,navy Uniform 2,None,None,4,navy Steampunk,None,brown Boy,14,brown Princess,brown Princess,brown Princess,4 Palm,yellow Gas mask2,Neutral,None,None,None,Yellow,Yellow,Yellow
1996,0.2182415624,KMCXRP#1996,,,FFFFFF,None,Yellow2,blue Uniform 1,None,None,3,None,None,brown Soft,14,brown Short,brown Short,brown Short,3 Palm,light blue Karasu,Tired,None,None,Sun yellow,Purple,Purple,Purple
1997,0.8427225709,KMCXRP#1997,,,FFFFFF,orange Controller,Light Blue,purple Overall,None,None,1,None,None,gray Tigray,27,gray Bob perm,gray Bob perm,gray Bob perm,1 Palm,None,Tired,None,None,None,Red,Red,Red
1998,0.7020177121,KMCXRP#1998,,,FFFFFF,yellow Gun,Light Blue,pink Uniform 3,light blue Headphone2,light blue Headphone2,4,green Zaku,None,gray Cat,27,gray Braid,gray Braid,gray Braid,4 Palm,yellow jimu,Sleepy,None,None,None,Navy,Navy,Navy
1999,0.2178541354,KMCXRP#1999,,,FFFFFF,None,Blue Green,red Uniform 1,None,None,5,None,None,brown Boy,14,brown Bob perm,brown Bob perm,brown Bob perm,5 Piece,None,UWU,None,None,None,Orange,Orange,Orange
2000,0.6481243075,KMCXRP#2000,,,FFFFFF,None,Pink,green T-shirt,navy Headphone2,navy Headphone2,3,None,None,brown Rounded,14,brown Shaggy,brown Shaggy,brown Shaggy,3 Ring,None,Surprised,None,None,None,Blue Green,Blue Green,Blue Green
2001,0.3373730761,KMCXRP#2001,,,FFFFFF,None,Pink,pink Uniform 10,yellow jimu,yellow jimu,5,light blue Jimu,None,black Wink,1,black Princess,black Princess,black Princess,5 Index finger,purple Steampunk,Happy,None,None,None,Yellow,Yellow,Yellow
2002,0.2553020597,KMCXRP#2002,,,FFFFFF,None,Blue,green Tank top,yellow Karasu,yellow Karasu,3,blue green Steampunk,None,black Rounded,1,black Braid,black Braid,black Braid,3 Ring,None,Tired,None,None,None,Pink,Pink,Pink
2003,0.2246254959,KMCXRP#2003,,,FFFFFF,pink Angel Wings,Blue Green,purple Overall,navy Steampunk,navy Steampunk,3,navy Steampunk,red Round glasses,orange Eyelashes,53,orange Princess,orange Princess,orange Princess,3 Palm,None,Tongue,None,None,None,Light Blue,Light Blue,Light Blue
2004,0.8882813297,KMCXRP#2004,,,FFFFFF,pink Planet,Blue,orange China,None,None,1,None,None,black Keen,1,black Long,black Long,black Long,1 Piece,None,Tired,None,Signal,None,Light Blue,Light Blue,Light Blue
2005,0.7677722529,KMCXRP#2005,,,FFFFFF,None,Yellow,blue greenUniform 6,None,None,3,None,None,marron Round,40,marron Long permanent,marron Long permanent,marron Long permanent,3 Palm,blue Zaku,Surprised,None,None,None,Light Blue,Light Blue,Light Blue
2006,0.3242220033,KMCXRP#2006,,,FFFFFF,None,Orange,green Uniform 9,None,None,4,None,yellow Zaku,brown Serious,14,brown Long,brown Long,brown Long,4 Piece,None,Serious,None,None,None,Green,Green,Green
2007,0.9254155196,KMCXRP#2007,,,FFFFFF,purple Lightsaber,Green,yellow Uniform 4,yellow Steampunk,yellow Steampunk,1,None,None,orange Rounded,53,orange Braid,orange Braid,orange Braid,1 Index finger,None,Happy,None,None,None,Blue Green,Blue Green,Blue Green
2008,0.3001395393,KMCXRP#2008,,,FFFFFF,None,Green,blue greenUniform 7,light blue Steampunk,light blue Steampunk,4,light blue Steampunk,None,gray Rounded,27,gray Braid,gray Braid,gray Braid,4 Piece,red Gas mask1,Smile,None,None,None,Purple,Purple,Purple
2009,0.6538424326,KMCXRP#2009,,,FFFFFF,None,Yellow,blue greenShirt,red Gandamu,red Gandamu,5,None,None,gray Keen,27,gray Short,gray Short,gray Short,5 Piece,navy Gas mask2,Neutral,Tattoo,None,None,Blue,Blue,Blue
2010,0.5136989619,KMCXRP#2010,,,FFFFFF,None,Blue Green,purple Tank top,light blue Zaku,light blue Zaku,4,None,blue Round glasses,orange Shaped,53,orange Long permanent,orange Long permanent,orange Long permanent,4 Grip,None,UWU,None,None,None,Orange,Orange,Orange
2011,0.1542766464,KMCXRP#2011,,,FFFFFF,navy Angel Wings,Light Blue,yellow Overall,None,None,4,None,None,red Rounded,66,red Shaggy,red Shaggy,red Shaggy,4 Grip,None,Neutral,None,None,Sun blue,Pink,Pink,Pink
2012,0.2889063437,KMCXRP#2012,,,FFFFFF,blue Angel Wings,Pink,light blue Uniform 2,None,None,2,pink Steampunk,None,orange Shaped,53,orange Long permanent,orange Long permanent,orange Long permanent,2 Piece,yellow Zaku,Smile,None,None,Sun lite blue,Light Blue,Light Blue,Light Blue
2013,0.6649668332,KMCXRP#2013,,,FFFFFF,None,Red,light blue Tank top,red Karasu,red Karasu,3,None,blue Steampunk,gray Boy,27,gray Dango,gray Dango,gray Dango,3 Palm,light blue jimu,Happy,None,None,Sun purple,Yellow,Yellow,Yellow
2014,0.5758717607,KMCXRP#2014,,,FFFFFF,pink Flower,Pink,blue Overall,None,None,4,purple Steampunk,None,black Boy,1,black Princess,black Princess,black Princess,4 Ring,None,Candy,None,None,None,Blue,Blue,Blue
2015,0.6479753121,KMCXRP#2015,,,FFFFFF,None,Green,blue Hooded sweatshirt,red Headphone1,red Headphone1,1,orange Steampunk,pink Cyber,orange Drooping,53,orange Braid,orange Braid,orange Braid,1 Ring,None,Happy,Tear,None,None,Purple,Purple,Purple
2016,0.6703138863,KMCXRP#2016,,,FFFFFF,purple Octopus,Blue,orange T-shirt,None,None,5,None,light blue Zaku,gray Rounded,27,gray Short,gray Short,gray Short,5 Ring,None,Neutral,None,red Beam,None,Yellow,Yellow,Yellow
2017,0.6810747861,KMCXRP#2017,,,FFFFFF,blue mechanical feather,Blue Green,pink Uniform 5,orange Zaku,orange Zaku,1,None,None,brown Rounded,14,brown Twin tail,brown Twin tail,brown Twin tail,1 Ring,None,Neutral,None,None,Sun red,Purple,Purple,Purple
2018,0.3897983801,KMCXRP#2018,,,FFFFFF,None,Blue,purple Uniform 6,purple Headphone2,purple Headphone2,2,None,None,black Wink,1,black Bob,black Bob,black Bob,2 Index finger,None,UWU,None,None,Sun blue green,Blue,Blue,Blue
2019,0.6387549205,KMCXRP#2019,,,FFFFFF,None,Red,orange Uniform 1,blue green Gandamu,blue green Gandamu,5,blue Gandamu,None,brown Tibrown,14,brown Bob perm,brown Bob perm,brown Bob perm,5 Palm,None,Surprised,Tattoo,None,None,Pink,Pink,Pink
2020,0.5714524362,KMCXRP#2020,,,FFFFFF,None,Light Blue,green Shirt,None,None,2,blue Gandamu,blue jimu,orange Rounded,53,orange Long,orange Long,orange Long,2 Index finger,None,Tongue,None,None,None,Purple,Purple,Purple
2021,0.2011477261,KMCXRP#2021,,,FFFFFF,blue green Lightsaber,Pink,light blue Hooded sweatshirt,green Steampunk,green Steampunk,4,None,None,black Round,1,black Long permanent,black Long permanent,black Long permanent,4 Palm,pink Gas mask3,Tired,None,None,None,Green,Green,Green
2022,0.8173031964,KMCXRP#2022,,,FFFFFF,None,Blue Green,blue Overall,None,None,5,None,None,marron Soft,40,marron Bob perm,marron Bob perm,marron Bob perm,5 Index finger,None,Tongue,None,None,None,Pink,Pink,Pink
2023,0.3744908173,KMCXRP#2023,,,FFFFFF,None,Light Blue,blue greenUniform 3,None,None,2,light blue Gandamu,None,brown Boy,14,brown Long,brown Long,brown Long,2 Ring,navy Steampunk,Candy,None,None,None,Purple,Purple,Purple
2024,0.8312995594,KMCXRP#2024,,,FFFFFF,blue green mechanical feather,Green,pink Shirt,None,None,4,None,None,gray Boy,27,gray Dango,gray Dango,gray Dango,4 Palm,None,Serious,None,None,None,Navy,Navy,Navy
2025,0.4409731601,KMCXRP#2025,,,FFFFFF,light blue Flower,Pink,pink Hooded sweatshirt,blue green Karasu,blue green Karasu,3,None,purple Round glasses,brown Cat,14,brown Twin tail,brown Twin tail,brown Twin tail,3 Index finger,None,Tired,Tear,None,None,Light Blue,Light Blue,Light Blue
2026,0.4049705837,KMCXRP#2026,,,FFFFFF,blue Controller,Pink,orange Uniform 8,light blue Karasu,light blue Karasu,3,None,None,marron Round,40,marron Bob perm,marron Bob perm,marron Bob perm,3 Index finger,navy Gas mask2,Smile,None,None,Sun yellow,Orange,Orange,Orange
2027,0.6194904739,KMCXRP#2027,,,FFFFFF,None,Blue Green,red Uniform 2,yellow Zaku,yellow Zaku,1,orange Zaku,navy Scouter,black Round,1,black Shaggy,black Shaggy,black Shaggy,1 Ring,None,Neutral,None,None,None,Purple,Purple,Purple
2028,0.8206533952,KMCXRP#2028,,,FFFFFF,None,Orange,yellow Overall,light blue Steampunk,light blue Steampunk,4,None,None,red Shaped,66,red Bob perm,red Bob perm,red Bob perm,4 Ring,blue green Normal,Tired,None,None,None,Orange,Orange,Orange
2029,0.1426382724,KMCXRP#2029,,,FFFFFF,None,Purple,red OL,navy Gandamu,navy Gandamu,5,None,red Gandamu,marron Drooping,40,marron Braid,marron Braid,marron Braid,5 Grip,None,Sleepy,None,red Nou mask,None,Light Blue,Light Blue,Light Blue
2030,0.8720131024,KMCXRP#2030,,,FFFFFF,blue green devil's feather,Purple,red Uniform 9,green Karasu,green Karasu,3,yellow Gandamu,None,gray Round,27,gray Twin tail,gray Twin tail,gray Twin tail,3 Palm,purple jimu,Candy,None,None,None,Blue,Blue,Blue
2031,0.5104810552,KMCXRP#2031,,,FFFFFF,None,Blue,purple Uniform 8,None,None,3,None,light blue jimu,gray Keen,27,gray Bob perm,gray Bob perm,gray Bob perm,3 Grip,None,UWU,None,None,None,Purple,Purple,Purple
2032,0.8365296086,KMCXRP#2032,,,FFFFFF,None,Green,red Jersey,None,None,4,blue green Steampunk,None,orange Soft,53,orange Long,orange Long,orange Long,4 Ring,None,UWU,None,None,None,Red,Red,Red
2033,0.3301686019,KMCXRP#2033,,,FFFFFF,None,Red,orange Sukajan,yellow Headphone1,yellow Headphone1,5,orange Jimu,blue Round glasses,yellow Quiet,79,yellow Twin tail,yellow Twin tail,yellow Twin tail,5 Index finger,None,Happy,None,None,None,Navy,Navy,Navy
2034,0.07471830448,KMCXRP#2034,,,FFFFFF,None,Yellow2,blue Jersey,None,None,4,None,None,gray Rounded,27,gray Bob perm,gray Bob perm,gray Bob perm,4 Grip,None,Tired,None,None,Sun green,Navy,Navy,Navy
2035,0.4948656989,KMCXRP#2035,,,FFFFFF,blue green Lightsaber,Blue,navy Tank top,red jimu,red jimu,1,None,None,black Cat,1,black Braid,black Braid,black Braid,1 Palm,None,Happy,None,None,None,Navy,Navy,Navy
2036,0.7426837355,KMCXRP#2036,,,FFFFFF,None,Pink,red Uniform 9,light blue Zaku,light blue Zaku,2,blue green Steampunk,None,yellow Cat,79,yellow Bob,yellow Bob,yellow Bob,2 Grip,yellow Zaku,Surprised,None,None,Sun blue green,Purple,Purple,Purple
2037,0.9888812039,KMCXRP#2037,,,FFFFFF,None,Yellow2,orange Jersey,green jimu,green jimu,3,None,None,orange Round,53,orange Bob perm,orange Bob perm,orange Bob perm,3 Palm,None,Happy,None,None,None,Pink,Pink,Pink
2038,0.6704051623,KMCXRP#2038,,,FFFFFF,None,Blue Green,navy Sukajan,None,None,4,blue Steampunk,None,marron Rounded,40,marron Long,marron Long,marron Long,4 Grip,light blue Gas mask1,Happy,Tear,blue green Kitsune masuk,None,Red,Red,Red
2039,0.4621189274,KMCXRP#2039,,,FFFFFF,None,Pink,blue Uniform 8,blue Steampunk,blue Steampunk,3,blue green Jimu,None,marron Eyelashes,40,marron Dango,marron Dango,marron Dango,3 Grip,None,UWU,None,None,None,Yellow,Yellow,Yellow
2040,0.3257715614,KMCXRP#2040,,,FFFFFF,yellow devil's feather,Orange,light blue Uniform 8,orange Headphone2,orange Headphone2,3,None,None,brown Quiet,14,brown Shaggy,brown Shaggy,brown Shaggy,3 Piece,None,UWU,Tattoo,None,Sun pink,Green,Green,Green
2041,0.9204363164,KMCXRP#2041,,,FFFFFF,None,Pink,yellow OL,blue Headphone1,blue Headphone1,1,None,None,gray Round,27,gray Princess,gray Princess,gray Princess,1 Grip,None,Sleepy,None,None,None,Yellow,Yellow,Yellow
2042,0.01729753234,KMCXRP#2042,,,FFFFFF,green Planet,Blue,blue greenUniform 7,light blue Karasu,light blue Karasu,4,navy Steampunk,None,yellow Quiet,79,yellow Twin tail,yellow Twin tail,yellow Twin tail,4 Palm,None,Sleepy,None,None,None,Pink,Pink,Pink
2043,0.5942304662,KMCXRP#2043,,,FFFFFF,None,Orange,green Uniform 6,None,None,4,None,None,gray Cat,27,gray Bob perm,gray Bob perm,gray Bob perm,4 Grip,purple Gas mask1,Happy,None,None,None,Red,Red,Red
2044,0.9157622641,KMCXRP#2044,,,FFFFFF,None,Blue,blue greenShirt,green Zaku,green Zaku,5,None,None,marron Serious,40,marron Twin tail,marron Twin tail,marron Twin tail,5 Index finger,None,Surprised,None,None,None,Light Blue,Light Blue,Light Blue
2045,0.8312347669,KMCXRP#2045,,,FFFFFF,purple mechanical feather,Purple,yellow Overall,pink Zaku,pink Zaku,2,None,blue green jimu,marron Drooping,40,marron Dango,marron Dango,marron Dango,2 Palm,None,UWU,None,orange Signal,None,Purple,Purple,Purple
2046,0.9414489109,KMCXRP#2046,,,FFFFFF,None,Orange,navy Uniform 7,None,None,5,navy Steampunk,light blue AR Glasses,yellow Boy,79,yellow Braid,yellow Braid,yellow Braid,5 Palm,None,Candy,Tear,None,None,Red,Red,Red
2047,0.907396134,KMCXRP#2047,,,FFFFFF,None,Pink,light blue Hooded sweatshirt,None,None,5,None,None,marron Cat,40,marron Bob perm,marron Bob perm,marron Bob perm,5 Grip,Green Steampunk,Neutral,None,None,None,Green,Green,Green
2048,0.1795702197,KMCXRP#2048,,,FFFFFF,None,Purple,light blue Kimono,None,None,1,None,yellow Steampunk,black Keen,1,black Braid,black Braid,black Braid,1 Piece,None,Serious,None,None,Sun lite blue,Blue Green,Blue Green,Blue Green
2049,0.04872337711,KMCXRP#2049,,,FFFFFF,None,Light Blue,navy Kimono,light blue Gandamu,light blue Gandamu,2,None,None,yellow Keen,79,yellow Braid,yellow Braid,yellow Braid,2 Index finger,None,Tired,None,None,None,Yellow,Yellow,Yellow
2050,0.8778287197,KMCXRP#2050,,,FFFFFF,None,Blue,green Uniform 7,None,None,5,None,None,brown Wink,14,brown Princess,brown Princess,brown Princess,5 Piece,None,Happy,None,None,None,Green,Green,Green
2051,0.934693212,KMCXRP#2051,,,FFFFFF,red Lightsaber,Blue,red Uniform 7,pink Headphone1,pink Headphone1,3,None,red Steampunk,red Wink,66,red Twin tail,red Twin tail,red Twin tail,3 Palm,None,UWU,None,None,None,Blue,Blue,Blue
2052,0.6384731509,KMCXRP#2052,,,FFFFFF,None,Red,green Uniform 7,None,None,3,light blue Gandamu,None,yellow Boy,79,yellow Bob perm,yellow Bob perm,yellow Bob perm,3 Ring,purple Zaku,Happy,None,None,None,Blue,Blue,Blue
2053,0.1283337465,KMCXRP#2053,,,FFFFFF,None,Orange,blue Uniform 1,None,None,1,None,red Karasu,yellow Serious,79,yellow Shaggy,yellow Shaggy,yellow Shaggy,1 Ring,None,Neutral,None,None,None,Blue Green,Blue Green,Blue Green
2054,0.5499076218,KMCXRP#2054,,,FFFFFF,None,Purple,red Uniform 2,purple Headphone2,purple Headphone2,5,None,light blue AR Glasses,brown Tibrown,14,brown Twin tail,brown Twin tail,brown Twin tail,5 Index finger,None,Tongue,None,None,None,Navy,Navy,Navy
2055,0.5082670028,KMCXRP#2055,,,FFFFFF,orange devil's feather,Light Blue,navy China,None,None,5,None,blue Cyber,black Shaped,1,black Long,black Long,black Long,5 Palm,None,Happy,None,None,None,Purple,Purple,Purple
2056,0.3827358436,KMCXRP#2056,,,FFFFFF,None,Orange,purple Shirt,orange Zaku,orange Zaku,3,yellow Zaku,None,yellow Rounded,79,yellow Long,yellow Long,yellow Long,3 Piece,None,Happy,None,None,None,Light Blue,Light Blue,Light Blue
2057,0.01319462089,KMCXRP#2057,,,FFFFFF,orange Octopus,Blue Green,blue greenUniform 6,None,None,3,None,None,black Tiblack,1,black Bob perm,black Bob perm,black Bob perm,3 Piece,None,Tired,None,None,None,Blue Green,Blue Green,Blue Green
2058,0.7905552832,KMCXRP#2058,,,FFFFFF,None,Blue Green,blue greenUniform 5,None,None,1,None,light blue Eye pad,yellow Tiyellow,79,yellow Princess,yellow Princess,yellow Princess,1 Ring,pink Karasu,UWU,None,None,Sun yellow,Green,Green,Green
2059,0.1395941895,KMCXRP#2059,,,FFFFFF,yellow Flower,Light Blue,light blue Uniform 9,pink jimu,pink jimu,2,None,None,gray Keen,27,gray Princess,gray Princess,gray Princess,2 Ring,None,Happy,None,None,None,Navy,Navy,Navy
2060,0.6609602639,KMCXRP#2060,,,FFFFFF,None,Pink,pink China,blue Steampunk,blue Steampunk,4,None,Green Karasu,marron Round,40,marron Princess,marron Princess,marron Princess,4 Ring,None,Neutral,None,navy Signal,Glitter,Pink,Pink,Pink
2061,0.3394217395,KMCXRP#2061,,,FFFFFF,None,Orange,orange Jersey,None,None,3,None,purple Round glasses,red Soft,66,red Bob,red Bob,red Bob,3 Index finger,blue green Karasu,Candy,Tear,None,None,Pink,Pink,Pink
2062,0.3267911721,KMCXRP#2062,,,FFFFFF,None,Blue,light blue Uniform 4,light blue Gandamu,light blue Gandamu,5,None,None,marron Cat,40,marron Princess,marron Princess,marron Princess,5 Grip,navy Gas mask2,Happy,None,None,None,Navy,Navy,Navy
2063,0.0676777272,KMCXRP#2063,,,FFFFFF,None,Red,blue Sukajan,navy jimu,navy jimu,3,None,None,red Keen,66,red Dango,red Dango,red Dango,3 Index finger,None,Tired,None,None,Sun purple,Pink,Pink,Pink
2064,0.5070340255,KMCXRP#2064,,,FFFFFF,blue mechanical feather,Purple,blue greenUniform 3,blue green Steampunk,blue green Steampunk,4,None,Green Steampunk,orange Serious,53,orange Princess,orange Princess,orange Princess,4 Piece,pink Steampunk,Tongue,None,None,None,Blue Green,Blue Green,Blue Green
2065,0.9417029062,KMCXRP#2065,,,FFFFFF,None,Pink,yellow T-shirt,None,None,5,None,None,black Shaped,1,black Long,black Long,black Long,5 Index finger,blue Gandamu,Neutral,None,None,None,Blue Green,Blue Green,Blue Green
2066,0.3519050111,KMCXRP#2066,,,FFFFFF,None,Purple,navy Uniform 1,None,None,4,red Steampunk,Green Gandamu,orange Soft,53,orange Dango,orange Dango,orange Dango,4 Ring,blue green Normal,Surprised,None,None,None,Green,Green,Green
2067,0.6475671232,KMCXRP#2067,,,FFFFFF,blue green Fish,Pink,red Uniform 8,None,None,1,purple Zaku,blue AR Glasses,red Quiet,66,red Bob,red Bob,red Bob,1 Grip,None,Surprised,None,None,Sun blue green,Navy,Navy,Navy
2068,0.334151634,KMCXRP#2068,,,FFFFFF,None,Red,blue Hooded sweatshirt,None,None,2,None,None,orange Shaped,53,orange Long permanent,orange Long permanent,orange Long permanent,2 Piece,None,Tongue,None,None,None,Navy,Navy,Navy
2069,0.6070608951,KMCXRP#2069,,,FFFFFF,None,Purple,yellow Shirt,None,None,5,None,blue Gandamu,marron Boy,40,marron Twin tail,marron Twin tail,marron Twin tail,5 Ring,Green Gandamu,Sleepy,None,None,Sun orange,Light Blue,Light Blue,Light Blue
2070,0.4906903216,KMCXRP#2070,,,FFFFFF,None,Green,green Uniform 5,None,None,1,blue Steampunk,light blue Steampunk,orange Soft,53,orange Princess,orange Princess,orange Princess,1 Grip,light blue jimu,Happy,None,None,None,Yellow,Yellow,Yellow
2071,0.3853869582,KMCXRP#2071,,,FFFFFF,None,Green,blue greenUniform 9,None,None,1,None,navy Steampunk,marron Serious,40,marron Bob,marron Bob,marron Bob,1 Grip,orange Gas mask2,Happy,None,green Hannya mask,Sun blue,Light Blue,Light Blue,Light Blue
2072,0.4732334455,KMCXRP#2072,,,FFFFFF,None,Yellow,orange Sukajan,None,None,4,None,None,gray Serious,27,gray Long,gray Long,gray Long,4 Palm,None,UWU,None,None,None,Navy,Navy,Navy
2073,0.649089783,KMCXRP#2073,,,FFFFFF,None,Purple,purple T-shirt,None,None,4,None,red Eye pad,black Round,1,black Bob,black Bob,black Bob,4 Grip,None,Surprised,None,None,None,Yellow,Yellow,Yellow
2074,0.3270111981,KMCXRP#2074,,,FFFFFF,None,Purple,blue Uniform 2,None,None,2,None,orange Steampunk,yellow Eyelashes,79,yellow Short,yellow Short,yellow Short,2 Ring,light blue Gandamu,Neutral,None,pink Hannya mask,None,Orange,Orange,Orange
2075,0.5910954289,KMCXRP#2075,,,FFFFFF,None,Pink,green Sukajan,blue Headphone2,blue Headphone2,5,green Jimu,None,brown Wink,14,brown Short,brown Short,brown Short,5 Piece,navy Gas mask3,Tired,Tear,None,None,Blue Green,Blue Green,Blue Green
2076,0.9621696538,KMCXRP#2076,,,FFFFFF,None,Yellow,orange Hooded sweatshirt,None,None,2,purple Jimu,orange jimu,orange Eyelashes,53,orange Bob perm,orange Bob perm,orange Bob perm,2 Ring,None,Neutral,None,None,None,Green,Green,Green
2077,0.9306252396,KMCXRP#2077,,,FFFFFF,None,Blue,blue Hooded sweatshirt,green Headphone2,green Headphone2,1,None,None,brown Eyelashes,14,brown Short,brown Short,brown Short,1 Grip,navy Zaku,Sleepy,None,None,None,Navy,Navy,Navy
2078,0.00764861003,KMCXRP#2078,,,FFFFFF,None,Green,light blue Jersey,None,None,5,None,None,orange Rounded,53,orange Princess,orange Princess,orange Princess,5 Index finger,None,Happy,None,blue Signal,None,Orange,Orange,Orange
2079,0.31648421,KMCXRP#2079,,,FFFFFF,None,Green,blue Uniform 4,blue green Headphone2,blue green Headphone2,2,None,None,gray Soft,27,gray Dango,gray Dango,gray Dango,2 Grip,red Gandamu,Neutral,None,None,None,Green,Green,Green
2080,0.5026677914,KMCXRP#2080,,,FFFFFF,None,Yellow2,green Uniform 1,None,None,4,blue Gandamu,None,yellow Quiet,79,yellow Bob perm,yellow Bob perm,yellow Bob perm,4 Index finger,None,UWU,None,None,None,Red,Red,Red
