id,rand,name,description,external_url,background_color,back,background,clothes,ears,ears back,face,forehead,glasses,eyes,hair_color,hair,hair back,hair middle,hands,mask,mouth,special1,special2,special3,water,water back,water top
5587,0.802664615,KMCXRP#5587,,,FFFFFF,blue devil's feather,Yellow,red Uniform 10,pink Zaku,pink Zaku,2,navy Jimu,yellow AR Glasses,black Cat,1,black Princess,black Princess,black Princess,2 Ring,None,Serious,None,None,None,Light Blue,Light Blue,Light Blue
5588,0.423149292,KMCXRP#5588,,,FFFFFF,None,Red,purple Uniform 9,None,None,3,blue green Zaku,navy Cyber,orange Tiorange,53,orange Dango,orange Dango,orange Dango,3 Ring,yellow Gas mask2,Serious,None,None,None,Yellow,Yellow,Yellow
5589,0.381318521,KMCXRP#5589,,,FFFFFF,orange Flower,Yellow,purple Shirt,navy Karasu,navy Karasu,5,yellow Zaku,purple Karasu,brown Drooping,14,brown Twin tail,brown Twin tail,brown Twin tail,5 Palm,None,Candy,None,None,Glitter,Light Blue,Light Blue,Light Blue
5590,0.368775463,KMCXRP#5590,,,FFFFFF,None,Blue,pink Uniform 10,blue green Headphone2,blue green Headphone2,1,None,light blue Zaku,red Drooping,66,red Braid,red Braid,red Braid,1 Palm,blue Gas mask3,Happy,None,None,None,Blue Green,Blue Green,Blue Green
5591,0.928678603,KMCXRP#5591,,,FFFFFF,None,Blue,light blue Sukajan,None,None,3,None,None,gray Boy,27,gray Bob perm,gray Bob perm,gray Bob perm,3 Ring,red Gas mask3,Happy,Tattoo,None,None,Blue,Blue,Blue
5592,0.944849722,KMCXRP#5592,,,FFFFFF,navy Octopus,Light Blue,purple Tank top,None,None,1,None,None,red Soft,66,red Braid,red Braid,red Braid,1 Grip,yellow Karasu,Tongue,None,None,None,Green,Green,Green
5593,0.463559251,KMCXRP#5593,,,FFFFFF,None,Blue,blue Uniform 10,navy jimu,navy jimu,4,green Jimu,None,brown Boy,14,brown Braid,brown Braid,brown Braid,4 Index finger,None,Serious,None,None,Sun lite blue,Blue Green,Blue Green,Blue Green
5594,0.996618422,KMCXRP#5594,,,FFFFFF,None,Light Blue,yellow Kimono,None,None,3,None,None,gray Rounded,27,gray Long,gray Long,gray Long,3 Piece,None,Tongue,Tattoo,None,None,Blue,Blue,Blue
5595,0.33650186,KMCXRP#5595,,,FFFFFF,light blue Octopus,Yellow,orange OL,None,None,2,None,None,gray Shaped,27,gray Long,gray Long,gray Long,2 Index finger,None,Smile,None,None,None,Light Blue,Light Blue,Light Blue
5596,0.789545239,KMCXRP#5596,,,FFFFFF,None,Orange,orange Uniform 5,blue Gandamu,blue Gandamu,5,blue Steampunk,None,black Drooping,1,black Twin tail,black Twin tail,black Twin tail,5 Piece,None,Neutral,None,light blue Kitsune masuk,None,Red,Red,Red
5597,0.307599424,KMCXRP#5597,,,FFFFFF,None,Blue Green,pink Kimono,None,None,2,purple Zaku,navy Cyber,black Keen,1,black Bob perm,black Bob perm,black Bob perm,2 Index finger,red Gas mask3,Surprised,None,None,None,Red,Red,Red
5598,0.198525284,KMCXRP#5598,,,FFFFFF,None,Pink,navy Kimono,navy Headphone2,navy Headphone2,5,green Jimu,purple jimu,orange Soft,53,orange Short,orange Short,orange Short,5 Grip,None,Sleepy,None,None,None,Blue Green,Blue Green,Blue Green
5599,0.449044032,KMCXRP#5599,,,FFFFFF,None,Green,blue Uniform 1,navy Karasu,navy Karasu,1,None,None,black Tiblack,1,black Bob,black Bob,black Bob,1 Piece,None,Serious,None,None,None,Pink,Pink,Pink
5600,0.8783337,KMCXRP#5600,,,FFFFFF,None,Light Blue,red OL,light blue Headphone2,light blue Headphone2,3,blue Jimu,red Gandamu,orange Shaped,53,orange Long,orange Long,orange Long,3 Piece,None,Tired,Tear,None,None,Navy,Navy,Navy
5601,0.880588411,KMCXRP#5601,,,FFFFFF,None,Orange,blue greenShirt,None,None,4,None,None,marron Boy,40,marron Short,marron Short,marron Short,4 Piece,None,Sleepy,None,None,None,Purple,Purple,Purple
5602,0.742706879,KMCXRP#5602,,,FFFFFF,None,Orange,blue Overall,None,None,4,yellow Zaku,None,marron Serious,40,marron Shaggy,marron Shaggy,marron Shaggy,4 Grip,None,UWU,None,None,None,Light Blue,Light Blue,Light Blue
5603,0.355026063,KMCXRP#5603,,,FFFFFF,None,Orange,orange Uniform 10,None,None,1,None,None,red Wink,66,red Bob perm,red Bob perm,red Bob perm,1 Palm,None,Surprised,None,None,None,Orange,Orange,Orange
5604,0.837790038,KMCXRP#5604,,,FFFFFF,red devil's feather,Pink,purple OL,green Gandamu,green Gandamu,4,red Steampunk,None,brown Boy,14,brown Short,brown Short,brown Short,4 Piece,yellow Gandamu,Tongue,Tattoo,None,Sun purple,Yellow,Yellow,Yellow
5605,0.673873654,KMCXRP#5605,,,FFFFFF,None,Orange,red Uniform 1,None,None,5,None,Green Karasu,yellow Round,79,yellow Dango,yellow Dango,yellow Dango,5 Grip,Green Karasu,Surprised,None,yellow Nou mask,None,Navy,Navy,Navy
5606,0.297342896,KMCXRP#5606,,,FFFFFF,None,Orange,light blue Uniform 1,None,None,2,red Jimu,None,marron Cat,40,marron Short,marron Short,marron Short,2 Ring,None,Tongue,None,None,Sun red,Blue Green,Blue Green,Blue Green
5607,0.33165456,KMCXRP#5607,,,FFFFFF,purple Planet,Red,red Uniform 7,None,None,2,blue green Jimu,None,black Round,1,black Twin tail,black Twin tail,black Twin tail,2 Index finger,yellow Gandamu,Tongue,Tattoo,None,None,Pink,Pink,Pink
5608,0.614614186,KMCXRP#5608,,,FFFFFF,None,Blue,blue Shirt,green Headphone1,green Headphone1,4,green Steampunk,None,red Round,66,red Long,red Long,red Long,4 Ring,red Gas mask1,Serious,None,None,Sun pink,Blue,Blue,Blue
5609,0.927141122,KMCXRP#5609,,,FFFFFF,None,Pink,red Uniform 2,orange Gandamu,orange Gandamu,5,None,yellow Steampunk,orange Serious,53,orange Shaggy,orange Shaggy,orange Shaggy,5 Ring,pink Karasu,UWU,None,None,Sun lite blue,Light Blue,Light Blue,Light Blue
5610,0.452342377,KMCXRP#5610,,,FFFFFF,None,Red,orange OL,None,None,1,None,orange Zaku,yellow Quiet,79,yellow Braid,yellow Braid,yellow Braid,1 Grip,None,Candy,None,None,None,Orange,Orange,Orange
5611,0.023837003,KMCXRP#5611,,,FFFFFF,pink Lightsaber,Orange,red Uniform 8,purple jimu,purple jimu,4,None,None,black Eyelashes,1,black Long permanent,black Long permanent,black Long permanent,4 Ring,orange Normal,Smile,Tattoo,orange Signal,None,Blue,Blue,Blue
5612,0.771699294,KMCXRP#5612,,,FFFFFF,None,Blue,blue greenUniform 3,None,None,5,None,blue Karasu,brown Shaped,14,brown Long permanent,brown Long permanent,brown Long permanent,5 Index finger,navy Gas mask3,Serious,None,None,None,Light Blue,Light Blue,Light Blue
5613,0.83772512,KMCXRP#5613,,,FFFFFF,None,Red,green Uniform 8,green Karasu,green Karasu,4,blue green Jimu,blue Karasu,black Tiblack,1,black Long permanent,black Long permanent,black Long permanent,4 Ring,None,Happy,None,None,None,Navy,Navy,Navy
5614,0.217583776,KMCXRP#5614,,,FFFFFF,blue green Controller,Pink,navy Uniform 4,light blue Karasu,light blue Karasu,2,light blue Steampunk,light blue AR Glasses,red Eyelashes,66,red Twin tail,red Twin tail,red Twin tail,2 Palm,None,Surprised,None,None,None,Pink,Pink,Pink
5615,0.441345323,KMCXRP#5615,,,FFFFFF,None,Light Blue,purple Uniform 3,yellow jimu,yellow jimu,3,pink Steampunk,None,black Round,1,black Bob perm,black Bob perm,black Bob perm,3 Grip,blue Gas mask2,Surprised,None,None,None,Pink,Pink,Pink
5616,0.616529695,KMCXRP#5616,,,FFFFFF,purple Gun,Red,blue Uniform 2,green Gandamu,green Gandamu,2,None,None,red Tired,66,red Twin tail,red Twin tail,red Twin tail,2 Index finger,None,UWU,None,yellow Beam,Sun blue green,Red,Red,Red
5617,0.92870207,KMCXRP#5617,,,FFFFFF,None,Pink,red Shirt,None,None,5,red Steampunk,light blue AR Glasses,red Cat,66,red Braid,red Braid,red Braid,5 Ring,blue green Normal,Neutral,None,None,None,Blue Green,Blue Green,Blue Green
5618,0.680282145,KMCXRP#5618,,,FFFFFF,None,Blue Green,orange Uniform 8,None,None,5,light blue Gandamu,None,orange Drooping,53,orange Shaggy,orange Shaggy,orange Shaggy,5 Palm,None,Sleepy,None,None,None,Yellow,Yellow,Yellow
5619,0.030061807,KMCXRP#5619,,,FFFFFF,orange Octopus,Blue Green,blue Uniform 3,blue Karasu,blue Karasu,3,yellow Zaku,None,marron Boy,40,marron Bob,marron Bob,marron Bob,3 Piece,None,UWU,None,None,None,Green,Green,Green
5620,0.759107111,KMCXRP#5620,,,FFFFFF,red Lightsaber,Pink,blue greenUniform 1,orange Steampunk,orange Steampunk,4,blue Gandamu,blue green jimu,black Drooping,1,black Twin tail,black Twin tail,black Twin tail,4 Ring,None,Tired,None,None,None,Purple,Purple,Purple
5621,0.109734219,KMCXRP#5621,,,FFFFFF,blue green mechanical feather,Blue,green OL,None,None,5,None,None,orange Serious,53,orange Shaggy,orange Shaggy,orange Shaggy,5 Grip,None,UWU,None,None,None,Blue,Blue,Blue
5622,0.841045399,KMCXRP#5622,,,FFFFFF,green Planet,Light Blue,purple OL,pink Karasu,pink Karasu,4,navy Zaku,None,marron Timarron,40,marron Dango,marron Dango,marron Dango,4 Grip,None,Surprised,None,None,None,Navy,Navy,Navy
5623,0.949418032,KMCXRP#5623,,,FFFFFF,None,Pink,red Hooded sweatshirt,None,None,1,None,Green jimu,brown Keen,14,brown Princess,brown Princess,brown Princess,1 Grip,yellow Karasu,Tired,None,None,None,Purple,Purple,Purple
5624,0.174142633,KMCXRP#5624,,,FFFFFF,None,Yellow2,yellow China,None,None,4,light blue Steampunk,pink Karasu,brown Tibrown,14,brown Braid,brown Braid,brown Braid,4 Grip,purple Steampunk,Neutral,None,None,None,Yellow,Yellow,Yellow
5625,0.606231019,KMCXRP#5625,,,FFFFFF,None,Green,blue greenJersey,None,None,5,blue Steampunk,None,brown Round,14,brown Bob,brown Bob,brown Bob,5 Palm,None,Happy,None,None,None,Green,Green,Green
5626,0.51634551,KMCXRP#5626,,,FFFFFF,None,Green,blue greenUniform 4,purple Headphone2,purple Headphone2,1,None,None,red Serious,66,red Princess,red Princess,red Princess,1 Index finger,None,Candy,None,None,None,Yellow,Yellow,Yellow
5627,0.345363913,KMCXRP#5627,,,FFFFFF,None,Purple,blue greenUniform 3,None,None,4,light blue Zaku,None,red Boy,66,red Dango,red Dango,red Dango,4 Grip,None,Sleepy,None,None,None,Pink,Pink,Pink
5628,0.351041191,KMCXRP#5628,,,FFFFFF,light blue Angel Wings,Pink,pink T-shirt,pink Steampunk,pink Steampunk,2,None,None,marron Round,40,marron Dango,marron Dango,marron Dango,2 Index finger,light blue Normal,Serious,None,None,None,Orange,Orange,Orange
5629,0.855247276,KMCXRP#5629,,,FFFFFF,yellow Planet,Purple,pink Uniform 1,None,None,5,None,blue Steampunk,brown Rounded,14,brown Dango,brown Dango,brown Dango,5 Index finger,None,Candy,None,None,Sun navy,Blue Green,Blue Green,Blue Green
5630,0.594544218,KMCXRP#5630,,,FFFFFF,None,Orange,navy Jersey,pink jimu,pink jimu,1,None,red Scouter,orange Drooping,53,orange Dango,orange Dango,orange Dango,1 Grip,None,Smile,None,None,None,Yellow,Yellow,Yellow
5631,0.846680576,KMCXRP#5631,,,FFFFFF,None,Green,blue Shirt,None,None,2,navy Jimu,yellow Scouter,gray Rounded,27,gray Long,gray Long,gray Long,2 Piece,None,Tongue,None,None,None,Green,Green,Green
5632,0.655243872,KMCXRP#5632,,,FFFFFF,None,Light Blue,light blue Uniform 4,blue green jimu,blue green jimu,1,purple Zaku,navy jimu,orange Wink,53,orange Long,orange Long,orange Long,1 Piece,None,UWU,None,None,None,Blue,Blue,Blue
5633,0.670638739,KMCXRP#5633,,,FFFFFF,None,Pink,light blue China,None,None,5,None,navy Zaku,yellow Cat,79,yellow Twin tail,yellow Twin tail,yellow Twin tail,5 Ring,None,Surprised,None,None,Sun purple,Blue Green,Blue Green,Blue Green
5634,0.863277594,KMCXRP#5634,,,FFFFFF,None,Purple,red Uniform 2,None,None,2,light blue Gandamu,None,yellow Soft,79,yellow Short,yellow Short,yellow Short,2 Piece,None,Sleepy,None,None,None,Yellow,Yellow,Yellow
5635,0.732177348,KMCXRP#5635,,,FFFFFF,None,Pink,light blue Uniform 1,None,None,2,None,None,brown Drooping,14,brown Long permanent,brown Long permanent,brown Long permanent,2 Index finger,pink Karasu,Tired,None,None,None,Yellow,Yellow,Yellow
5636,0.595783319,KMCXRP#5636,,,FFFFFF,None,Pink,light blue Uniform 3,None,None,5,None,None,marron Wink,40,marron Long permanent,marron Long permanent,marron Long permanent,5 Palm,yellow Gas mask1,Neutral,None,None,None,Orange,Orange,Orange
5637,0.46534771,KMCXRP#5637,,,FFFFFF,orange Lightsaber,Pink,green Uniform 4,None,None,5,green Steampunk,light blue Steampunk,orange Soft,53,orange Twin tail,orange Twin tail,orange Twin tail,5 Ring,None,Tongue,None,None,None,Pink,Pink,Pink
5638,0.087917222,KMCXRP#5638,,,FFFFFF,None,Yellow,red Uniform 1,purple Headphone2,purple Headphone2,2,blue green Steampunk,None,orange Soft,53,orange Shaggy,orange Shaggy,orange Shaggy,2 Piece,red Gas mask2,Candy,None,None,None,Pink,Pink,Pink
5639,0.217289837,KMCXRP#5639,,,FFFFFF,purple Flower,Orange,red Shirt,None,None,1,None,orange Karasu,red Shaped,66,red Short,red Short,red Short,1 Index finger,None,Candy,None,None,None,Red,Red,Red
5640,0.296445502,KMCXRP#5640,,,FFFFFF,None,Light Blue,blue greenOL,navy jimu,navy jimu,4,None,None,brown Eyelashes,14,brown Long,brown Long,brown Long,4 Palm,None,Sleepy,None,None,None,Purple,Purple,Purple
5641,0.085292342,KMCXRP#5641,,,FFFFFF,navy Lightsaber,Blue,pink Shirt,None,None,1,None,blue green jimu,yellow Soft,79,yellow Dango,yellow Dango,yellow Dango,1 Palm,None,Tired,None,None,None,Yellow,Yellow,Yellow
5642,0.013990128,KMCXRP#5642,,,FFFFFF,blue green Planet,Purple,yellow Uniform 4,None,None,1,yellow Gandamu,None,brown Wink,14,brown Long,brown Long,brown Long,1 Piece,None,Smile,None,None,None,Blue Green,Blue Green,Blue Green
5643,0.090822207,KMCXRP#5643,,,FFFFFF,None,Light Blue,green Uniform 10,blue Steampunk,blue Steampunk,3,orange Gandamu,yellow Scouter,red Rounded,66,red Shaggy,red Shaggy,red Shaggy,3 Grip,None,Happy,None,None,None,Navy,Navy,Navy
5644,0.101721138,KMCXRP#5644,,,FFFFFF,None,Blue,pink Sukajan,purple Zaku,purple Zaku,1,None,None,orange Wink,53,orange Long permanent,orange Long permanent,orange Long permanent,1 Piece,None,Tongue,None,None,None,Blue,Blue,Blue
5645,0.857185011,KMCXRP#5645,,,FFFFFF,None,Blue,navy Hooded sweatshirt,None,None,3,None,None,black Soft,1,black Braid,black Braid,black Braid,3 Index finger,None,Surprised,Tear,None,None,Light Blue,Light Blue,Light Blue
5646,0.490853822,KMCXRP#5646,,,FFFFFF,None,Blue Green,navy Uniform 4,pink Headphone2,pink Headphone2,3,light blue Zaku,None,gray Rounded,27,gray Bob,gray Bob,gray Bob,3 Palm,purple Karasu,Surprised,Tear,None,None,Blue,Blue,Blue
5647,0.496054016,KMCXRP#5647,,,FFFFFF,yellow Fish,Blue,green Uniform 5,blue green Karasu,blue green Karasu,2,blue green Gandamu,red Zaku,gray Keen,27,gray Braid,gray Braid,gray Braid,2 Piece,None,Candy,None,None,Sun blue,Light Blue,Light Blue,Light Blue
5648,0.913768406,KMCXRP#5648,,,FFFFFF,green Fish,Blue Green,blue Uniform 2,blue green jimu,blue green jimu,1,navy Gandamu,None,orange Cat,53,orange Long permanent,orange Long permanent,orange Long permanent,1 Index finger,pink Gas mask1,Smile,None,None,None,Light Blue,Light Blue,Light Blue
5649,0.781707019,KMCXRP#5649,,,FFFFFF,None,Yellow2,green Tank top,None,None,3,None,None,black Keen,1,black Long,black Long,black Long,3 Piece,None,Happy,None,None,None,Blue Green,Blue Green,Blue Green
5650,0.969586147,KMCXRP#5650,,,FFFFFF,None,Orange,red Overall,light blue Zaku,light blue Zaku,4,None,None,red Drooping,66,red Short,red Short,red Short,4 Palm,None,Serious,None,None,None,Blue,Blue,Blue
5651,0.99515776,KMCXRP#5651,,,FFFFFF,green Octopus,Orange,navy Uniform 4,None,None,1,None,None,orange Eyelashes,53,orange Bob perm,orange Bob perm,orange Bob perm,1 Palm,None,Smile,None,None,None,Blue,Blue,Blue
5652,0.552897977,KMCXRP#5652,,,FFFFFF,None,Blue,light blue Uniform 4,blue Zaku,blue Zaku,4,None,None,red Quiet,66,red Princess,red Princess,red Princess,4 Ring,None,Tongue,None,None,None,Purple,Purple,Purple
5653,0.413817906,KMCXRP#5653,,,FFFFFF,None,Green,red Uniform 3,yellow Headphone1,yellow Headphone1,5,light blue Zaku,Green Scouter,black Eyelashes,1,black Twin tail,black Twin tail,black Twin tail,5 Index finger,None,Serious,None,None,None,Orange,Orange,Orange
5654,0.21496483,KMCXRP#5654,,,FFFFFF,None,Blue Green,orange Uniform 1,purple Headphone1,purple Headphone1,1,None,orange AR Glasses,yellow Shaped,79,yellow Short,yellow Short,yellow Short,1 Ring,None,Candy,Tear,None,None,Pink,Pink,Pink
5655,0.181850542,KMCXRP#5655,,,FFFFFF,yellow Fish,Pink,blue Sukajan,yellow Headphone2,yellow Headphone2,3,red Steampunk,None,marron Eyelashes,40,marron Long permanent,marron Long permanent,marron Long permanent,3 Grip,None,Neutral,None,blue Nou mask,Glitter,Blue,Blue,Blue
5656,0.161630643,KMCXRP#5656,,,FFFFFF,None,Purple,purple Jersey,navy Zaku,navy Zaku,2,None,None,brown Shaped,14,brown Long,brown Long,brown Long,2 Index finger,None,Surprised,None,None,None,Blue,Blue,Blue
5657,0.863579766,KMCXRP#5657,,,FFFFFF,None,Green,navy Uniform 4,light blue Karasu,light blue Karasu,2,None,blue Eye pad,red Keen,66,red Long,red Long,red Long,2 Ring,light blue Zaku,Serious,None,None,None,Pink,Pink,Pink
5658,0.189574551,KMCXRP#5658,,,FFFFFF,None,Light Blue,blue Uniform 8,navy Zaku,navy Zaku,4,blue green Zaku,None,brown Serious,14,brown Princess,brown Princess,brown Princess,4 Piece,None,Happy,None,None,None,Orange,Orange,Orange
5659,0.014429373,KMCXRP#5659,,,FFFFFF,None,Green,blue T-shirt,blue Karasu,blue Karasu,2,None,None,black Quiet,1,black Dango,black Dango,black Dango,2 Ring,None,Serious,None,None,None,Green,Green,Green
5660,0.431166339,KMCXRP#5660,,,FFFFFF,None,Orange,pink Hooded sweatshirt,None,None,4,green Zaku,Green Eye pad,red Boy,66,red Short,red Short,red Short,4 Grip,None,Neutral,None,navy Signal,None,Blue,Blue,Blue
5661,0.523727996,KMCXRP#5661,,,FFFFFF,None,Yellow,light blue Shirt,None,None,2,blue green Steampunk,purple Zaku,orange Soft,53,orange Short,orange Short,orange Short,2 Ring,None,Smile,None,None,None,Blue Green,Blue Green,Blue Green
5662,0.717494228,KMCXRP#5662,,,FFFFFF,green Octopus,Yellow,light blue Uniform 2,None,None,3,yellow Zaku,None,brown Tibrown,14,brown Short,brown Short,brown Short,3 Index finger,None,Tongue,None,None,None,Yellow,Yellow,Yellow
5663,0.729816164,KMCXRP#5663,,,FFFFFF,pink Fish,Orange,orange Uniform 5,blue green Karasu,blue green Karasu,1,None,None,red Quiet,66,red Twin tail,red Twin tail,red Twin tail,1 Ring,blue green Steampunk,Candy,None,blue green Signal,None,Red,Red,Red
5664,0.219142937,KMCXRP#5664,,,FFFFFF,None,Pink,blue greenUniform 4,None,None,4,None,Green Gandamu,yellow Soft,79,yellow Bob perm,yellow Bob perm,yellow Bob perm,4 Grip,None,Neutral,None,None,None,Pink,Pink,Pink
5665,0.5843219,KMCXRP#5665,,,FFFFFF,None,Yellow2,light blue OL,yellow Karasu,yellow Karasu,5,None,blue green Scouter,yellow Rounded,79,yellow Braid,yellow Braid,yellow Braid,5 Index finger,purple Gas mask2,Tired,None,None,Glitter,Navy,Navy,Navy
5666,0.715680863,KMCXRP#5666,,,FFFFFF,None,Pink,orange Uniform 10,None,None,1,pink Zaku,blue green Gandamu,gray Tigray,27,gray Short,gray Short,gray Short,1 Ring,blue green Karasu,Candy,None,None,None,Green,Green,Green
5667,0.668965646,KMCXRP#5667,,,FFFFFF,yellow devil's feather,Blue Green,green Kimono,green Zaku,green Zaku,5,None,blue green jimu,orange Quiet,53,orange Dango,orange Dango,orange Dango,5 Ring,None,UWU,None,None,None,Navy,Navy,Navy
5668,0.948851971,KMCXRP#5668,,,FFFFFF,None,Blue,purple Uniform 1,yellow Steampunk,yellow Steampunk,5,None,light blue Zaku,brown Tibrown,14,brown Shaggy,brown Shaggy,brown Shaggy,5 Palm,None,Tongue,Tear,None,None,Navy,Navy,Navy
5669,0.130159969,KMCXRP#5669,,,FFFFFF,purple Gun,Blue Green,pink Overall,None,None,2,green Gandamu,None,brown Round,14,brown Long permanent,brown Long permanent,brown Long permanent,2 Ring,navy jimu,Candy,None,None,None,Pink,Pink,Pink
5670,0.493080417,KMCXRP#5670,,,FFFFFF,light blue Controller,Orange,green Shirt,None,None,1,None,None,brown Cat,14,brown Braid,brown Braid,brown Braid,1 Grip,purple Steampunk,Surprised,None,None,None,Orange,Orange,Orange
5671,0.594965037,KMCXRP#5671,,,FFFFFF,pink Octopus,Pink,light blue Uniform 2,None,None,2,None,None,gray Keen,27,gray Dango,gray Dango,gray Dango,2 Ring,None,Sleepy,None,None,None,Red,Red,Red
5672,0.03261758,KMCXRP#5672,,,FFFFFF,None,Pink,red Overall,navy Headphone2,navy Headphone2,2,navy Steampunk,None,red Boy,66,red Dango,red Dango,red Dango,2 Grip,orange Normal,Smile,None,None,None,Pink,Pink,Pink
5673,0.63324607,KMCXRP#5673,,,FFFFFF,None,Pink,blue greenJersey,None,None,2,yellow Steampunk,None,brown Wink,14,brown Princess,brown Princess,brown Princess,2 Index finger,None,Smile,None,None,None,Yellow,Yellow,Yellow
5674,0.860660468,KMCXRP#5674,,,FFFFFF,None,Yellow,red China,None,None,5,red Jimu,None,yellow Cat,79,yellow Princess,yellow Princess,yellow Princess,5 Piece,pink Gas mask3,Surprised,None,None,None,Orange,Orange,Orange
5675,0.117381791,KMCXRP#5675,,,FFFFFF,None,Green,blue Uniform 9,navy Steampunk,navy Steampunk,5,light blue Zaku,None,marron Quiet,40,marron Short,marron Short,marron Short,5 Ring,None,Tongue,None,None,None,Blue Green,Blue Green,Blue Green
